gene_symbol	full_name	synonym	product	description	GeneID/Location	reference	PMID	DOI	status
MpPI4KA1	PHOSPHATIDYLINOSITOL 4-KINASE III ALPHA 1				Mp1g21170	Honkanen et al., 2016 Curr Biol		doi:10.1016/j.cub.2016.09.062	Provisional
MpMurF			Peptidoglycan biosynthesis		Mp1g21490	Bowman, Kohchi, Yamato, et al., Cell 171(2):287-304.e15	28985561	10.1016/j.cell.2017.09.030	Provisional
MpATG8a			Autophagy protein		Mp1g21590	Norizuki et al., 2019, Frontiers in Plant Science		doi:10.3389/fpls.2019.00935	Provisional
MpLTPG2			Lipid transfer protein, Cuticle related protein		Mp1g21600				Provisional
MpNPF1			NPF transporter		Mp1g21610	Bowman, Kohchi, Yamato, et al., Cell 171(2):287-304.e15	28985561	10.1016/j.cell.2017.09.030	Provisional
MpCupin4			Cupin		Mp1g21950				Provisional
MpLTPG3			Lipid transfer protein, Cuticle related protein		Mp1g22240				Provisional
MpGH18.1			Cell wall related protein		Mp1g22460	Lampugnani et al., 2019 Trends Plant Sci		doi:10.1016/j.tplants.2019.02.011	Provisional
MpExpansin2			Cell wall related protein		Mp1g22700	Lampugnani et al., 2019 Trends Plant Sci		doi:10.1016/j.tplants.2019.02.011	Provisional
MpExpansin3			Cell wall related protein		Mp1g22720	Lampugnani et al., 2019 Trends Plant Sci		doi:10.1016/j.tplants.2019.02.011	Provisional
MpExpansin4			Cell wall related protein		Mp1g22730	Lampugnani et al., 2019 Trends Plant Sci		doi:10.1016/j.tplants.2019.02.011	Provisional
MpExpansin5			Cell wall related protein		Mp1g22740	Lampugnani et al., 2019 Trends Plant Sci		doi:10.1016/j.tplants.2019.02.011	Provisional
MpCSLD3	MpCELLULOSE SYNTHASE-LIKE D3	MpGT2.1	Cell wall related protein		Mp1g22770	Lampugnani et al., 2019 Trends Plant Sci		doi:10.1016/j.tplants.2019.02.011	Provisional
MpRLK-Pelle_RLCK-XVI			Receptor-like Kinase (RLK)		Mp1g22840	Bowman, Kohchi, Yamato, et al., Cell 171(2):287-304.e15	28985561	10.1016/j.cell.2017.09.030	Provisional
MpABCI1		MpABC6	ABC transporters		Mp1g22930	Bowman, Kohchi, Yamato, et al., Cell 171(2):287-304.e15	28985561	10.1016/j.cell.2017.09.030	Provisional
MpPOD5			Peroxidase		Mp1g22970	Spinedi et al., Plants 2021, 10(7), 1478.		10.3390/plants10071478	Published
MpAGO4a			miRNA biogenesis protein		Mp1g23190	Bowman, Kohchi, Yamato, et al., Cell 171(2):287-304.e15	28985561	10.1016/j.cell.2017.09.030	Provisional
MpLEA-like4			Late-embryogenesis abundant protein		Mp1g23200	Jahan et al., 2018, Plant Phys		doi:10.1104/pp.18.00761	Provisional
MpPKS/CHS-like1			Secondary metabolism enzyme		Mp1g23260				Provisional
MpSRI2-like	MpSHORT RHIZOIDS 2 LIKE				Mp1g23280				Provisional
MpABCC2		MpABC7	ABC transporters		Mp1g23430	Bowman, Kohchi, Yamato, et al., Cell 171(2):287-304.e15	28985561	10.1016/j.cell.2017.09.030	Provisional
MpGT8.3			Cell wall related protein		Mp1g23600	Lampugnani et al., 2019 Trends Plant Sci		doi:10.1016/j.tplants.2019.02.011	Provisional
MpRLK-Pelle_RLCK-X			Receptor-like Kinase (RLK)		Mp1g23680	Bowman, Kohchi, Yamato, et al., Cell 171(2):287-304.e15	28985561	10.1016/j.cell.2017.09.030	Provisional
MpRDR1/2-1			RNA gene silencing, RNA-dependent RNA polymerase		Mp1g24060	Bowman, Kohchi, Yamato, et al., Cell 171(2):287-304.e15	28985561	10.1016/j.cell.2017.09.030	Provisional
MpTPK1			Channels		Mp1g24190	Bowman, Kohchi, Yamato, et al., Cell 171(2):287-304.e15	28985561	10.1016/j.cell.2017.09.030	Provisional
MpExpansin6			Cell wall related protein		Mp1g24230	Lampugnani et al., 2019 Trends Plant Sci		doi:10.1016/j.tplants.2019.02.011	Provisional
MpABCG32		MpABC8	ABC transporters		Mp1g24380	Bowman, Kohchi, Yamato, et al., Cell 171(2):287-304.e15	28985561	10.1016/j.cell.2017.09.030	Provisional
MpExpansin7			Cell wall related protein		Mp1g24390	Lampugnani et al., 2019 Trends Plant Sci		doi:10.1016/j.tplants.2019.02.011	Provisional
MpCYCD_2			Cell cycle related protein		Mp1g24670	Bowman, Kohchi, Yamato, et al., Cell 171(2):287-304.e15	28985561	10.1016/j.cell.2017.09.030	Provisional
MpGH92			Cell wall related protein		Mp1g24780	Lampugnani et al., 2019 Trends Plant Sci		doi:10.1016/j.tplants.2019.02.011	Provisional
MpHDM3			Chromatin related protein		Mp1g25060	Bowman, Kohchi, Yamato, et al., Cell 171(2):287-304.e15	28985561	10.1016/j.cell.2017.09.030	Provisional
MpRLK-Pelle_SD-2b1			Receptor-like Kinase (RLK)		Mp1g25080	Bowman, Kohchi, Yamato, et al., Cell 171(2):287-304.e15	28985561	10.1016/j.cell.2017.09.030	Provisional
MpSUP	MpSUPERMAN		transcription factor		Mp1g25140	Bowman, Kohchi, Yamato, et al., Cell 171(2):287-304.e15	28985561	10.1016/j.cell.2017.09.030	Provisional
MpLEA-like5			Late-embryogenesis abundant protein		Mp1g25220	Jahan et al., 2018, Plant Phys		doi:10.1104/pp.18.00761	Provisional
MpABCG21		MpABC9	ABC transporter		Mp1g25240	Bowman, Kohchi, Yamato, et al., Cell 171(2):287-304.e15	28985561	10.1016/j.cell.2017.09.030	Provisional
MpABCG33		MpABC10	ABC transporters		Mp1g25350	Bowman, Kohchi, Yamato, et al., Cell 171(2):287-304.e15	28985561	10.1016/j.cell.2017.09.030	Provisional
MpOMT2			Secondary metabolism enzyme, O-methyltransferase		Mp1g25380	Bowman, Kohchi, Yamato, et al., Cell 171(2):287-304.e15	28985561	10.1016/j.cell.2017.09.030	Provisional
MpGR1			glutathione reductase		Mp1g25390	Spinedi et al., Plants 2021, 10(7), 1478.		10.3390/plants10071478	Published
MpMLS1a			organic acid biosynthesis and exudation		Mp1g25400	Rico et al. 2020 Molecules		doi:10.3390/ijms21218354	Provisional
MpABCC1		MpABC11	ABC transporters		Mp1g25480	Bowman, Kohchi, Yamato, et al., Cell 171(2):287-304.e15	28985561	10.1016/j.cell.2017.09.030	Provisional
MpMTPSL9			Secondary metabolism enzyme, Terpene biosynthesis enzymes		Mp1g25500	Kumar et al., 2016, The Plant Cell		doi:10.1105/tpc.16.00062	Provisional
MpATG10			Autophagy protein		Mp1g25570	Norizuki et al., 2019, Frontiers in Plant Science		doi:10.3389/fpls.2019.00935	Provisional
MpCRY-DASH			Photoreceptor, Light		Mp1g25600	Bowman, Kohchi, Yamato, et al., Cell 171(2):287-304.e15	28985561	10.1016/j.cell.2017.09.030	Provisional
MpOXR1			abiotic stress protein		Mp1g25880	Colombati et. al 2019 JxB		doi:10.1093/jxb/erz147	Provisional
MpRAD5			Chromatin related protein		Mp1g26000	Bowman, Kohchi, Yamato, et al., Cell 171(2):287-304.e15	28985561	10.1016/j.cell.2017.09.030	Provisional
MpTPC1			Channels		Mp1g26020	Bowman, Kohchi, Yamato, et al., Cell 171(2):287-304.e15	28985561	10.1016/j.cell.2017.09.030	Provisional
MpACOS1			Acyl-CoA synthase, Secondary metabolism enzyme, Cuticle related protein		Mp1g26180				Provisional
MpGT47.5			Cell wall related protein		Mp1g26200	Lampugnani et al., 2019 Trends Plant Sci		doi:10.1016/j.tplants.2019.02.011	Provisional
MpExpansin8			Cell wall related protein		Mp1g26350	Lampugnani et al., 2019 Trends Plant Sci		doi:10.1016/j.tplants.2019.02.011	Provisional
MpABCB6		MpABC12	ABC transporters		Mp1g26440	Bowman, Kohchi, Yamato, et al., Cell 171(2):287-304.e15	28985561	10.1016/j.cell.2017.09.030	Provisional
MpF3H		MpDOXC4	Secondary metabolism enzyme		Mp1g26540	Bowman, Kohchi, Yamato, et al., Cell 171(2):287-304.e15	28985561	10.1016/j.cell.2017.09.030	Provisional
MpLEA-like6			Late-embryogenesis abundant protein		Mp1g26580	Jahan et al., 2018, Plant Phys		doi:10.1104/pp.18.00761	Provisional
MpHSP90-1			Disease resistance		Mp1g26610	Bowman, Kohchi, Yamato, et al., Cell 171(2):287-304.e15	28985561	10.1016/j.cell.2017.09.030	Provisional
MpGST15			glutathione S-transferase		Mp1g26760	Spinedi et al., Plants 2021, 10(7), 1478.		10.3390/plants10071478	Published
MpATX3			Chromatin related protein		Mp1g26800	Bowman, Kohchi, Yamato, et al., Cell 171(2):287-304.e15	28985561	10.1016/j.cell.2017.09.030	Provisional
MpExpansin9			Cell wall related protein		Mp1g26880	Lampugnani et al., 2019 Trends Plant Sci		doi:10.1016/j.tplants.2019.02.011	Provisional
MpCuAO1			Secondary metabolism enzyme		Mp1g26990				Provisional
MpWEE1			Cell cycle related protein		Mp1g27090	Bowman, Kohchi, Yamato, et al., Cell 171(2):287-304.e15	28985561	10.1016/j.cell.2017.09.030	Provisional
MpACRE132			PAMP-responsive gene		Mp1g27170	Gimenez-Ibanez et al., 2019 Curr Biol		doi:10.1016/j.cub.2019.05.079	Provisional
MpVPS15			Autophagy protein		Mp1g27200	Norizuki et al., 2019, Frontiers in Plant Science		doi:10.3389/fpls.2019.00935	Provisional
MpDOXC5			Secondary metabolism enzyme		Mp1g27270	Bowman, Kohchi, Yamato, et al., Cell 171(2):287-304.e15	28985561	10.1016/j.cell.2017.09.030	Provisional
MpATG9			Autophagy protein		Mp1g27300	Norizuki et al., 2019, Frontiers in Plant Science		doi:10.3389/fpls.2019.00935	Provisional
MpSPX			phosphate		Mp1g27550	Rico et al. 2020 Molecules		doi:10.3390/ijms21218354	Provisional
MpPOD6			Peroxidase		Mp1g27630	Spinedi et al., Plants 2021, 10(7), 1478.		10.3390/plants10071478	Published
MpH2B.5			Chromatin related protein		Mp1g27660	Bowman, Kohchi, Yamato, et al., Cell 171(2):287-304.e15	28985561	10.1016/j.cell.2017.09.030	Provisional
MpEMB2756	MpEMBRYO DEFECTIVE 2756				Mp1g27690	Honkanen et al., 2016 Curr Biol		doi:10.1016/j.cub.2016.09.062	Provisional
Mp4CL1			Acyl-CoA synthase, Secondary metabolism enzyme		Mp1g27780				Provisional
MpMORC2			Chromatin related protein		Mp1g28080	Bowman, Kohchi, Yamato, et al., Cell 171(2):287-304.e15	28985561	10.1016/j.cell.2017.09.030	Provisional
MpC2H2-19			transcription factor, C2H2-ZnF		Mp3g19580	PlantTFDB. Jin et al., 2017 Jan 4;45(D1):D1040-D1045		doi:10.1093/nar/gkw982	Provisional
MpOMT3			Secondary metabolism enzyme, O-methyltransferase		Mp1g28130	Bowman, Kohchi, Yamato, et al., Cell 171(2):287-304.e15	28985561	10.1016/j.cell.2017.09.030	Provisional
MpOMT4			Secondary metabolism enzyme, O-methyltransferase		Mp1g28150	Bowman, Kohchi, Yamato, et al., Cell 171(2):287-304.e15	28985561	10.1016/j.cell.2017.09.030	Provisional
MpPP7			phosphatase		Mp1g28340	Bowman, Kohchi, Yamato, et al., Cell 171(2):287-304.e15	28985561	10.1016/j.cell.2017.09.030	Provisional
MpMATE1			organic acid biosynthesis and exudation		Mp1g28440	Rico et al. 2020 Molecules		doi:10.3390/ijms21218354	Provisional
MpTRIHELIX41			transcription factor, Trihelix		Mp1g28490	PlantTFDB. Jin et al., 2017 Jan 4;45(D1):D1040-D1045		doi:10.1093/nar/gkw982	Provisional
MpAIG2			programmed cell death marker		Mp1g28640	Gimenez-Ibanez et al., 2019 Curr Biol		doi:10.1016/j.cub.2019.05.079	Provisional
MpSPT16			Chromatin related protein		Mp1g28760	Bowman, Kohchi, Yamato, et al., Cell 171(2):287-304.e15	28985561	10.1016/j.cell.2017.09.030	Provisional
MpCPR1-like	MpCONSTITUTIVE EXPRESSION OF PR GENES				Mp1g28800				Provisional
MpCPR1	MpCONSTITUTIVE EXPRESSION OF PR GENES				Mp1g28850	Honkanen et al., 2016 Curr Biol		doi:10.1016/j.cub.2016.09.062	Provisional
MpExpansin10			Cell wall related protein		Mp1g28890	Lampugnani et al., 2019 Trends Plant Sci		doi:10.1016/j.tplants.2019.02.011	Provisional
MpGT8.4			Cell wall related protein		Mp1g29030	Lampugnani et al., 2019 Trends Plant Sci		doi:10.1016/j.tplants.2019.02.011	Provisional
MpNBS-LRR3			NBS genes		Mp1g29050	Bowman, Kohchi, Yamato, et al., Cell 171(2):287-304.e15	28985561	10.1016/j.cell.2017.09.030	Provisional
MpSMC1			Chromatin related protein		Mp1g29090	Bowman, Kohchi, Yamato, et al., Cell 171(2):287-304.e15	28985561	10.1016/j.cell.2017.09.030	Provisional
MpPP2A_A			phosphatase		Mp1g29120	Bowman, Kohchi, Yamato, et al., Cell 171(2):287-304.e15	28985561	10.1016/j.cell.2017.09.030	Provisional
MpCFK1			F-BOX		Mp1g29160	Bowman, Kohchi, Yamato, et al., Cell 171(2):287-304.e15	28985561	10.1016/j.cell.2017.09.030	Provisional
MpHDAC4			Chromatin related protein		Mp1g29190	Bowman, Kohchi, Yamato, et al., Cell 171(2):287-304.e15	28985561	10.1016/j.cell.2017.09.030	Provisional
MpMDS			Secondary metabolism enzyme, Terpene biosynthesis enzymes		Mp1g29200	Chen et al. 2018 Critical Reviews in Plant Science		doi.org./10.1080/07352689.2018.1482397	Provisional
MpPP2A_B'			phosphatase		Mp1g29380	Bowman, Kohchi, Yamato, et al., Cell 171(2):287-304.e15	28985561	10.1016/j.cell.2017.09.030	Provisional
MpPAS1			Histidine-kinases		Mp1g29640	Bowman, Kohchi, Yamato, et al., Cell 171(2):287-304.e15	28985561	10.1016/j.cell.2017.09.030	Provisional
MpHK-like			Histidine-kinases		Mp1g29670	Bowman, Kohchi, Yamato, et al., Cell 171(2):287-304.e15	28985561	10.1016/j.cell.2017.09.030	Provisional
Mpsnf1.9			Chromatin related protein		Mp1g29760	Bowman, Kohchi, Yamato, et al., Cell 171(2):287-304.e15	28985561	10.1016/j.cell.2017.09.030	Provisional
MpGT29.3			Cell wall related protein		Mp2g00070	Lampugnani et al., 2019 Trends Plant Sci		doi:10.1016/j.tplants.2019.02.011	Provisional
MpCYP97C24			Cytochrome P450, Secondary metabolism enzyme		Mp2g00150	Nelson et al., 2018, BBA Proteins and Proteomics		doi:10.1016/j.bbapap.2017.05.00	Provisional
MpDFR-like3			Secondary metabolism enzyme		Mp2g00170				Provisional
MpDFR-like4			Secondary metabolism enzyme		Mp2g00180				Provisional
MpATXR13			Chromatin related protein		Mp2g00260	Bowman, Kohchi, Yamato, et al., Cell 171(2):287-304.e15	28985561	10.1016/j.cell.2017.09.030	Provisional
MpBromo3			Chromatin related protein		Mp2g00420	Bowman, Kohchi, Yamato, et al., Cell 171(2):287-304.e15	28985561	10.1016/j.cell.2017.09.030	Provisional
MpGT34.1			Cell wall related protein		Mp2g00460	Lampugnani et al., 2019 Trends Plant Sci		doi:10.1016/j.tplants.2019.02.011	Provisional
MpRLK-Pelle_WAK_LRK10L-4			Receptor-like Kinase (RLK)		Mp2g00490	Bowman, Kohchi, Yamato, et al., Cell 171(2):287-304.e15	28985561	10.1016/j.cell.2017.09.030	Provisional
MpFIT1		MpBHLH48	transcription factor, bHLH		Mp2g00510	Lo et al., 2016 New Phytologists		doi:10.1111/nph.13922	Provisional
MpCYCB_2			Cell cycle related protein		Mp2g00590	Bowman, Kohchi, Yamato, et al., Cell 171(2):287-304.e15	28985561	10.1016/j.cell.2017.09.030	Provisional
MpBromo4			Chromatin related protein		Mp2g00710	Bowman, Kohchi, Yamato, et al., Cell 171(2):287-304.e15	28985561	10.1016/j.cell.2017.09.030	Provisional
MpABCG9		MpABC13	ABC transporter		Mp2g00740	Bowman, Kohchi, Yamato, et al., Cell 171(2):287-304.e15	28985561	10.1016/j.cell.2017.09.030	Provisional
MpH2A.X.1			Chromatin related protein		Mp2g00760	Bowman, Kohchi, Yamato, et al., Cell 171(2):287-304.e15	28985561	10.1016/j.cell.2017.09.030	Provisional
MpPWWP1			Chromatin related protein		Mp2g00770	Bowman, Kohchi, Yamato, et al., Cell 171(2):287-304.e15	28985561	10.1016/j.cell.2017.09.030	Provisional
MpCM			Secondary metabolism enzyme		Mp2g01030	Albert et al. 2018 New Phytologist		doi:10.1111/nph.15002	Provisional
MpTKPR2			Secondary metabolism enzyme		Mp2g01140				Provisional
MpCE8.3			Cell wall related protein		Mp2g01420	Lampugnani et al., 2019 Trends Plant Sci		doi:10.1016/j.tplants.2019.02.011	Provisional
MpCupin5			Cupin		Mp2g01470				Provisional
MpPR15a			Pathogen related		Mp2g01480	Carella et al. 2019, Curr Biol		doi:10.1016/j.cub.2019.05.078	Provisional
MpCupin6			Cupin		Mp2g01530				Provisional
MpCupin7			Cupin		Mp2g01540				Provisional
MpCupin8			Cupin		Mp2g01550				Provisional
MpCupin9			Cupin		Mp2g01570				Provisional
MpCupin10			Cupin		Mp2g01580				Provisional
MpCupin11			Cupin		Mp2g01590				Provisional
MpGH18.2			Cell wall related protein		Mp2g01600	Lampugnani et al., 2019 Trends Plant Sci		doi:10.1016/j.tplants.2019.02.011	Provisional
MpPR15b			Pathogen related		Mp2g01610	Carella et al. 2019, Curr Biol		doi:10.1016/j.cub.2019.05.078	Provisional
MpPR15c			Pathogen related		Mp2g01620	Carella et al. 2019, Curr Biol		doi:10.1016/j.cub.2019.05.078	Provisional
MpPR15d			Pathogen related		Mp2g01630	Carella et al. 2019, Curr Biol		doi:10.1016/j.cub.2019.05.078	Provisional
MpCupin12			Cupin		Mp2g01640				Provisional
MpCupin13			Cupin		Mp2g01650				Provisional
MpPR15e			Pathogen related		Mp2g01660	Carella et al. 2019, Curr Biol		doi:10.1016/j.cub.2019.05.078	Provisional
MpDOXC6			Secondary metabolism enzyme		Mp2g01670	Bowman, Kohchi, Yamato, et al., Cell 171(2):287-304.e15	28985561	10.1016/j.cell.2017.09.030	Provisional
MpIPK	Isoprenyl phosphate kinase		Secondary metabolism enzyme, Terpene biosynthesis enzymes		Mp2g01870				Provisional
MpHAT8			Chromatin related protein		Mp2g01890	Bowman, Kohchi, Yamato, et al., Cell 171(2):287-304.e15	28985561	10.1016/j.cell.2017.09.030	Provisional
MpCupin14			Cupin		Mp2g01910				Provisional
MpCupin15			Cupin		Mp2g01920				Provisional
MpCupin16			Cupin		Mp2g01930				Provisional
MpMAPKKK3			MAP-kinase, MAPKKK		Mp2g01980	Bowman, Kohchi, Yamato, et al., Cell 171(2):287-304.e15	28985561	10.1016/j.cell.2017.09.030	Provisional
MpLEA-like7			Late-embryogenesis abundant protein		Mp2g02010	Jahan et al., 2018, Plant Phys		doi:10.1104/pp.18.00761	Provisional
MpFBA4	MpFRUCTOSE-BISPHOSPHATE ALDOLASE 4				Mp2g02260				Provisional
MpGH16.3			Cell wall related protein		Mp2g02370	Lampugnani et al., 2019 Trends Plant Sci		doi:10.1016/j.tplants.2019.02.011	Provisional
MpGH16.4			Cell wall related protein		Mp2g02380	Lampugnani et al., 2019 Trends Plant Sci		doi:10.1016/j.tplants.2019.02.011	Provisional
MpCupin17			Cupin		Mp2g02420				Provisional
MpCSLD1	MpCELLULOSE SYNTHASE-LIKE D1	MpGT2.2	Cell wall related protein		Mp2g02440	Lampugnani et al., 2019 Trends Plant Sci; Honkanen et al., 2016 Curr Biol		doi:10.1016/j.tplants.2019.02.011; doi:10.1016/j.cub.2016.09.062	Provisional
MpFAD1			Secondary metabolism enzyme		Mp2g02590				Provisional
MpMCM7			Chromatin related protein		Mp2g02600	Bowman, Kohchi, Yamato, et al., Cell 171(2):287-304.e15	28985561	10.1016/j.cell.2017.09.030	Provisional
MpGST16			glutathione S-transferase		Mp2g02670	Spinedi et al., Plants 2021, 10(7), 1478.		10.3390/plants10071478	Published
MpGST21			glutathione S-transferase		Mp2g02680	Spinedi et al., Plants 2021, 10(7), 1478.		10.3390/plants10071478	Published
MpCache2			Histidine-kinases		Mp2g02750	Bowman, Kohchi, Yamato, et al., Cell 171(2):287-304.e15	28985561	10.1016/j.cell.2017.09.030	Provisional
MpCupin18			Cupin		Mp2g02790				Provisional
MpCYP704-like3			Cytochrome P450, Secondary metabolism enzyme		Mp2g02810	Nelson et al., 2017 BBA Proteins and Proteomics		doi:10.1016/j.bbapap.2017.05.00	Provisional
MpHSL	HAESA	MpHAE	peptide		Mp2g02850	Furumizu et al. 2020, BioRxiv		doi:10.1101/2020.06.02.130120	Provisional
MpncARF			transcription factor, ARF		Mp2g02890	Bowman, Kohchi, Yamato, et al., Cell 171(2):287-304.e15	28985561	10.1016/j.cell.2017.09.030	Provisional
MpRLK-Pelle_L-LEC3			Receptor-like Kinase (RLK)		Mp2g02980	Bowman, Kohchi, Yamato, et al., Cell 171(2):287-304.e15	28985561	10.1016/j.cell.2017.09.030	Provisional
MpC3H7			transcription factor, C3H		Mp2g02990				Provisional
MpCupin19			Cupin		Mp2g03020				Provisional
MpCLC1			clatrin coat		Mp2g03080	Kanazawa et al., 2020, Nature Comms		doi:10.1038/s41467-020-19978-1	Provisional
MpABC16			ABC transporter		Mp2g03180				Provisional
MpPOD7			Peroxidase		Mp2g03340	Spinedi et al., Plants 2021, 10(7), 1478.		10.3390/plants10071478	Published
MpCupin20			Cupin		Mp2g03390				Provisional
MpCupin21			Cupin		Mp2g03430				Provisional
MpCupin22			Cupin		Mp2g03440				Provisional
MpDIR58			Secondary metabolism enzyme		Mp2g03460	Davies et al. 2020 Front Plant Sci		doi:10.3389/fpls.2020.00007	Provisional
MpCupin23			Cupin		Mp2g03490				Provisional
MpCupin24			Cupin		Mp2g03520				Provisional
MpCupin25			Cupin		Mp2g03530				Provisional
MpCupin26			Cupin		Mp2g03570				Provisional
MpCupin27			Cupin		Mp2g03580				Provisional
MpCupin28			Cupin		Mp2g03590				Provisional
MpCupin29			Cupin		Mp2g03600				Provisional
MpCupin30			Cupin		Mp2g03630				Provisional
MpCupin31			Cupin		Mp2g03640				Provisional
MpGH18.3			Cell wall related protein		Mp2g03650	Lampugnani et al., 2019 Trends Plant Sci		doi:10.1016/j.tplants.2019.02.011	Provisional
MpCYP704-like4			Cytochrome P450, Secondary metabolism enzyme		Mp2g03670	Nelson et al., 2017 BBA Proteins and Proteomics		doi:10.1016/j.bbapap.2017.05.00	Provisional
MpCupin32			Cupin		Mp2g03680				Provisional
MpCupin33			Cupin		Mp2g03690				Provisional
MpGST38			glutathione S-transferase		Mp2g03760	Spinedi et al., Plants 2021, 10(7), 1478.		10.3390/plants10071478	Published
MpSRI4-like	MpSHORT RHIZOIDS 4 LIKE				Mp2g03820				Provisional
MpABCG28		MpABC17	ABC transporters		Mp2g03890	Bowman, Kohchi, Yamato, et al., Cell 171(2):287-304.e15	28985561	10.1016/j.cell.2017.09.030	Provisional
MpMAPKKK4			MAP-kinase, MAPKKK		Mp2g03930	Bowman, Kohchi, Yamato, et al., Cell 171(2):287-304.e15	28985561	10.1016/j.cell.2017.09.030	Provisional
MpaDOX			lipid droplets associated protein		Mp2g03990	De Vries et al. 2020 Trends in Plant Sci		doi:10.1016/j.tplants.2020.07.017	Provisional
MpGH17.3			Cell wall related protein		Mp2g04000	Lampugnani et al., 2019 Trends Plant Sci		doi:10.1016/j.tplants.2019.02.011	Provisional
