"Tag"	"No."	"Gene"	"Name"	"GeneName"	"annots"
"Mpcki1_Rep.Up"	321	"Mp8g08950"	""	""	"[PTHR31213];
[PTHR31213:SF64]: PHYTOHORMONE-BINDING PROTEIN;
[PF00407]: Pathogenesis-related protein Bet v 1 family"
"Mpcki1_Rep.Up"	322	"Mp8g10460"	""	""	"[K08099]: E3.1.1.14; chlorophyllase [EC:3.1.1.14];
[PTHR33428]: CHLOROPHYLLASE-2, CHLOROPLASTIC;
[PTHR33428:SF10]: CHLOROPHYLLASE-1;
[PF07224]: Chlorophyllase"
"Mpcki1_Rep.Up"	323	"Mp8g10560"	"MpGST19"	"Mp8g10560 [MpGST19]"	"[K11209]: yghU, yfcG; GSH-dependent disulfide-bond oxidoreductase [EC:1.8.4.-];
[KOG0867]: Glutathione S-transferase; [O];
[PTHR44051:SF8]: GLUTATHIONE S-TRANSFERASE-RELATED;
[PTHR44051]: GLUTATHIONE S-TRANSFERASE-RELATED;
[PF00043]: Glutathione S-transferase, C-terminal domain;
[PF02798]: Glutathione S-transferase, N-terminal domain"
"Mpcki1_Rep.Up"	324	"Mp8g11030"	""	""	"[K00679]: E2.3.1.158; phospholipid:diacylglycerol acyltransferase [EC:2.3.1.158];
[KOG2369]: Lecithin:cholesterol acyltransferase (LCAT)/Acyl-ceramide synthase; [I];
[PTHR11440:SF87]: PHOSPHOLIPID:DIACYLGLYCEROL ACYLTRANSFERASE 2-RELATED;
[PTHR11440]: LECITHIN-CHOLESTEROL ACYLTRANSFERASE-RELATED;
[PF02450]: Lecithin:cholesterol acyltransferase"
"Mpcki1_Rep.Up"	325	"Mp8g11280"	""	""	"[K01114]: plc; phospholipase C [EC:3.1.4.3];
[PTHR31956:SF1]: NON-SPECIFIC PHOSPHOLIPASE C1;
[PTHR31956]: NON-SPECIFIC PHOSPHOLIPASE C4-RELATED;
[PF04185]: Phosphoesterase family"
"Mpcki1_Rep.Up"	326	"Mp8g12170"	"MpCYP829-like42"	"Mp8g12170 [MpCYP829-like42]"	"[KOG0156]: Cytochrome P450 CYP2 subfamily; [Q];
[PTHR47949]: CYTOCHROME P450 703A2-RELATED-RELATED;
[PF00067]: Cytochrome P450"
"Mpcki1_Rep.Up"	327	"Mp8g12190"	""	""	"[KOG0472]: Leucine-rich repeat protein; [S];
[KOG0618]: Serine/threonine phosphatase 2C containing leucine-rich repeats, similar to SCN circadian oscillatory protein (SCOP); C-term missing; [T];
[PTHR48054:SF28]: LEUCINE-RICH RECEPTOR-LIKE PROTEIN KINASE FAMILY PROTEIN;
[PTHR48054]: RECEPTOR KINASE-LIKE PROTEIN XA21;
[PF08263]: Leucine rich repeat N-terminal domain;
[PF13855]: Leucine rich repeat"
"Mpcki1_Rep.Up"	328	"Mp8g12680"	""	""	"[K08234]: yaeR; glyoxylase I family protein;
[KOG2944]: Glyoxalase; [G];
[PTHR21366]: GLYOXALASE FAMILY PROTEIN;
[PTHR21366:SF25]: BNAC03G13130D PROTEIN;
[PF00903]: Glyoxalase/Bleomycin resistance protein/Dioxygenase superfamily"
"Mpcki1_Rep.Up"	329	"Mp8g12920"	""	""	"[PTHR47679]: PROTEIN TORNADO 1;
[PF08477]: Ras of Complex, Roc, domain of DAPkinase"
"Mpcki1_Rep.Up"	330	"Mp8g12930"	"MpLOX14"	"Mp8g12930 [MpLOX14]"	"[K15718]: LOX1_5; linoleate 9S-lipoxygenase [EC:1.13.11.58];
[PTHR11771]: LIPOXYGENASE;
[PTHR11771:SF170]: LIPOXYGENASE-2;
[PF00305]: Lipoxygenase;
[PF01477]: PLAT/LH2 domain"
"Mpcki1_Rep.Up"	331	"Mp8g13250"	""	""	"[K03283]: HSPA1s; heat shock 70kDa protein 1/2/6/8;
[KOG0102]: Molecular chaperones mortalin/PBP74/GRP75, HSP70 superfamily; [O];
[PTHR19375:SF211]: 70 KDA HEAT SHOCK PROTEIN;
[PTHR19375]: HEAT SHOCK PROTEIN 70KDA;
[PF00012]: Hsp70 protein"
"Mpcki1_Rep.Up"	332	"Mp8g13560"	""	""	"[PF07464]: Apolipophorin-III precursor (apoLp-III)"
"Mpcki1_Rep.Up"	333	"Mp8g13650"	""	""	"[PTHR46301]: F-BOX/KELCH-REPEAT PROTEIN;
[PF00646]: F-box domain"
"Mpcki1_Rep.Up"	334	"Mp8g14500"	""	""	"[PTHR31210:SF47]: OS06G0731900 PROTEIN;
[PTHR31210]: OS06G0731900 PROTEIN;
[PF05212]: Protein of unknown function (DUF707)"
"Mpcki1_Rep.Up"	335	"Mp8g14510"	""	""	"[PTHR24106]: NACHT, LRR AND CARD DOMAINS-CONTAINING"
"Mpcki1_Rep.Up"	336	"Mp8g14540"	""	""	"[PTHR31210]: OS06G0731900 PROTEIN;
[PTHR31210:SF8]: BNAA04G07220D PROTEIN;
[PF05212]: Protein of unknown function (DUF707)"
"Mpcki1_Rep.Up"	337	"Mp8g14550"	""	""	"[PTHR47679]: PROTEIN TORNADO 1;
[PF08477]: Ras of Complex, Roc, domain of DAPkinase"
"Mpcki1_Rep.Up"	338	"Mp8g14590"	""	""	"[PTHR31210]: OS06G0731900 PROTEIN;
[PTHR31210:SF47]: OS06G0731900 PROTEIN;
[PF05212]: Protein of unknown function (DUF707)"
"Mpcki1_Rep.Up"	339	"Mp8g14605"	""	""	"[PTHR47679]: PROTEIN TORNADO 1;
[PF08477]: Ras of Complex, Roc, domain of DAPkinase;
[PF16095]: C-terminal of Roc, COR, domain"
"Mpcki1_Rep.Up"	340	"Mp8g15335"	""	""	"[PTHR47679]: PROTEIN TORNADO 1;
[PF08477]: Ras of Complex, Roc, domain of DAPkinase"
"Mpcki1_Rep.Up"	341	"Mp8g15740"	""	""	"[K01673]: cynT, can; carbonic anhydrase [EC:4.2.1.1];
[KOG1578]: Predicted carbonic anhydrase involved in protection against oxidative damage; [P];
[PTHR11002]: CARBONIC ANHYDRASE;
[PF00484]: Carbonic anhydrase"
"Mpcki1_Rep.Up"	342	"Mp8g15970"	""	""	"[K08202]: SLC22A4_5, OCTN; MFS transporter, OCT family, solute carrier family 22 (organic cation transporter), member 4/5;
[KOG0255]: Synaptic vesicle transporter SVOP and related transporters (major facilitator superfamily); [R];
[PTHR24064]: SOLUTE CARRIER FAMILY 22 MEMBER;
[PTHR24064:SF568];
[PF00083]: Sugar (and other) transporter"
"Mpcki1_Rep.Up"	343	"Mp8g17560"	"MpAPX3"	"Mp8g17560 [MpAPX3]"	"[K00434]: E1.11.1.11; L-ascorbate peroxidase [EC:1.11.1.11];
[PTHR31356:SF11]: L-ASCORBATE PEROXIDASE 8, CHLOROPLASTIC-RELATED;
[PTHR31356]: THYLAKOID LUMENAL 29 KDA PROTEIN, CHLOROPLASTIC-RELATED;
[PF00141]: Peroxidase"
"Mpcki1_Rep.Up"	344	"Mp8g18040"	""	""	"[PTHR21266]: IRON-SULFUR DOMAIN CONTAINING PROTEIN;
[PTHR21266:SF29]: PROTEIN TIC 55, CHLOROPLASTIC;
[PF08417]: Pheophorbide a oxygenase;
[PF00355]: Rieske [2Fe-2S] domain"
"Mpcki1_Rep.Up"	345	"Mpzg00820"	""	""	"[PTHR47679]: PROTEIN TORNADO 1;
[PF08477]: Ras of Complex, Roc, domain of DAPkinase"
"Mpcki1_Rep.Up"	346	"Mpzg01320"	""	""	"[PTHR30509:SF34]: F3L24.34 PROTEIN;
[PTHR30509]: P-HYDROXYBENZOIC ACID EFFLUX PUMP SUBUNIT-RELATED;
[PF04632]: Fusaric acid resistance protein family"
"Mpcki1_Rep.Up"	347	"Mpzg01360"	"MpUGT38"	"Mpzg01360 [MpUGT38]"	"[KOG1192]: UDP-glucuronosyl and UDP-glucosyl transferase; [GC];
[PTHR48047:SF69]: GLYCOSYLTRANSFERASE;
[PTHR48047]: GLYCOSYLTRANSFERASE;
[PF00201]: UDP-glucoronosyl and UDP-glucosyl transferase"
"Mpcki1_Rep.Down"	1	"Mp1g02090"	""	""	"[PTHR35729]: T1B9.12 PROTEIN"
"Mpcki1_Rep.Down"	2	"Mp1g02130"	""	""	"[K12462]: ARHGDI, RHOGDI; Rho GDP-dissociation inhibitor;
[KOG3205]: Rho GDP-dissociation inhibitor; [T];
[PTHR10980]: RHO GDP-DISSOCIATION INHIBITOR;
[PTHR10980:SF36]: OS01G0913600 PROTEIN;
[PF02115]: RHO protein GDP dissociation inhibitor"
"Mpcki1_Rep.Down"	3	"Mp1g03000"	""	""	"[K21763]: MAPKBP1; mitogen-activated protein kinase binding protein 1;
[KOG1408]: WD40 repeat protein; C-term missing; [S];
[PTHR42968]: WD REPEAT-CONTAINING;
[PTHR42968:SF31]: MITOGEN-ACTIVATED PROTEIN KINASE-BINDING PROTEIN 1 ISOFORM X1;
[PTHR45589]: WD REPEAT DOMAIN 62, ISOFORM G;
[PF00400]: WD domain, G-beta repeat"
"Mpcki1_Rep.Down"	4	"Mp1g03370"	""	""	"[KOG1259]: Nischarin, modulator of integrin alpha5 subunit action; N-term missing; [TZ];
[PTHR45973]: PROTEIN PHOSPHATASE 1 REGULATORY SUBUNIT SDS22-RELATED;
[PTHR45973:SF12]: DYNEIN REGULATORY COMPLEX SUBUNIT 3;
[PF14580]: Leucine-rich repeat"
"Mpcki1_Rep.Down"	5	"Mp1g03390"	""	""	""
"Mpcki1_Rep.Down"	6	"Mp1g03670"	""	""	"[PF05097]: Protein of unknown function (DUF688)"
"Mpcki1_Rep.Down"	7	"Mp1g04430"	""	""	"[KOG1880]: Nuclear inhibitor of phosphatase-1; C-term missing; [R];
[PTHR22593]: TRANSMEMBRANE PROTEIN 18;
[PTHR22593:SF8]: FHA DOMAIN-CONTAINING PROTEIN PS1;
[PF13638]: PIN domain;
[PF00498]: FHA domain"
"Mpcki1_Rep.Down"	8	"Mp1g06540"	""	""	"[K16743]: ASPM, ASP; abnormal spindle-like microcephaly-associated protein;
[KOG0165]: Microtubule-associated protein Asp; [Z];
[KOG0160]: Myosin class V heavy chain; N-term missing; [Z];
[PTHR22706:SF1]: ABNORMAL SPINDLE MICROTUBULE ASSEMBLY;
[PTHR22706]: UNCHARACTERIZED;
[PF00612]: IQ calmodulin-binding motif;
[PF00307]: Calponin homology (CH) domain"
"Mpcki1_Rep.Down"	9	"Mp1g07670"	""	""	""
"Mpcki1_Rep.Down"	10	"Mp1g07680"	""	""	""
"Mpcki1_Rep.Down"	11	"Mp1g07770"	""	""	"[PTHR47680]: SHEWANELLA-LIKE PROTEIN PHOSPHATASE 2;
[PF00149]: Calcineurin-like phosphoesterase"
"Mpcki1_Rep.Down"	12	"Mp1g09120"	""	""	""
"Mpcki1_Rep.Down"	13	"Mp1g09370"	""	""	"[KOG4441]: Proteins containing BTB/POZ and Kelch domains, involved in regulatory/signal transduction processes; N-term missing; [TR];
[PTHR46122]: GALACTOSE OXIDASE/KELCH REPEAT PROTEIN-RELATED;
[PTHR46122:SF8];
[PF01344]: Kelch motif"
"Mpcki1_Rep.Down"	14	"Mp1g10150"	"MpPAL1"	"Mp1g10150 [MpPAL1]"	"[K10775]: PAL; phenylalanine ammonia-lyase [EC:4.3.1.24];
[KOG0222]: Phenylalanine and histidine ammonia-lyase; [Q];
[PTHR10362:SF54]: PHENYLALANINE AMMONIA-LYASE;
[PTHR10362]: HISTIDINE AMMONIA-LYASE;
[PF00221]: Aromatic amino acid lyase"
"Mpcki1_Rep.Down"	15	"Mp1g10420"	""	""	"[K22048]: MSL4S; mechanosensitive ion channel protein 4/5/6/7/8/9/10;
[KOG4629]: Predicted mechanosensitive ion channel; [M];
[PTHR31618]: MECHANOSENSITIVE ION CHANNEL PROTEIN 5;
[PTHR31618:SF23]: MECHANOSENSITIVE ION CHANNEL PROTEIN;
[PF00924]: Mechanosensitive ion channel"
"Mpcki1_Rep.Down"	16	"Mp1g10750"	""	""	"[K11437]: PRMT6; type I protein arginine methyltransferase [EC:2.1.1.319];
[KOG1499]: Protein arginine N-methyltransferase PRMT1 and related enzymes; [OKT];
[PTHR11006]: PROTEIN ARGININE N-METHYLTRANSFERASE;
[PTHR11006:SF111]: BNAC03G41340D PROTEIN;
[PF06325]: Ribosomal protein L11 methyltransferase (PrmA)"
"Mpcki1_Rep.Down"	17	"Mp1g11180"	"MpGH17.1"	"Mp1g11180 [MpGH17.1]"	"[K19891]: GN1_2_3; glucan endo-1,3-beta-glucosidase 1/2/3 [EC:3.2.1.39];
[PTHR32227]: GLUCAN ENDO-1,3-BETA-GLUCOSIDASE BG1-RELATED-RELATED;
[PTHR32227:SF320]: O-GLYCOSYL HYDROLASES FAMILY 17 PROTEIN;
[PF07983]: X8 domain;
[PF00332]: Glycosyl hydrolases family 17"
"Mpcki1_Rep.Down"	18	"Mp1g12290"	""	""	"[PTHR32011]: OS08G0472400 PROTEIN"
"Mpcki1_Rep.Down"	19	"Mp1g13780"	""	""	"[PTHR30483]: LEUCINE-SPECIFIC-BINDING PROTEIN;
[PF01094]: Receptor family ligand binding region"
"Mpcki1_Rep.Down"	20	"Mp1g14000"	"MpCER3b"	"Mp1g14000 [MpCER3b]"	"[PTHR11863]: STEROL DESATURASE;
[PTHR11863:SF185];
[PF04116]: Fatty acid hydroxylase superfamily;
[PF12076]: WAX2 C-terminal domain"
"Mpcki1_Rep.Down"	21	"Mp1g15580"	""	""	"[KOG0260]: RNA polymerase II, large subunit; N-term missing; [K];
[PTHR36586:SF23]: EXTENSIN-2-LIKE;
[PTHR36586]: PROLINE-RICH EXTENSIN-LIKE;
[PF14368]: Probable lipid transfer;
[PF04554]: Extensin-like region"
"Mpcki1_Rep.Down"	22	"Mp1g17360"	""	""	"[K10400]: KIF15; kinesin family member 15;
[KOG4280]: Kinesin-like protein; C-term missing; [Z];
[PTHR24115:SF817]: KINESIN-LIKE PROTEIN KIN-12A-RELATED;
[PTHR24115]: KINESIN-RELATED;
[PF00225]: Kinesin motor domain"
"Mpcki1_Rep.Down"	23	"Mp1g17700"	""	""	""
"Mpcki1_Rep.Down"	24	"Mp1g18330"	""	""	""
"Mpcki1_Rep.Down"	25	"Mp1g18380"	""	""	"[K23869]: GALS; galactan beta-1,4-galactosyltransferase [EC:2.4.1.-];
[KOG4735]: Extracellular protein with conserved cysteines; N-term missing; C-term missing; [S];
[PTHR21461]: UNCHARACTERIZED;
[PTHR21461:SF12]: GALACTAN BETA-1,4-GALACTOSYLTRANSFERASE GALS2;
[PF01697]: Glycosyltransferase family 92"
"Mpcki1_Rep.Down"	26	"Mp1g19160"	""	""	""
"Mpcki1_Rep.Down"	27	"Mp1g21660"	""	""	"[PTHR34109]: BNAUNNG04460D PROTEIN-RELATED;
[PTHR34109:SF1]: BNAUNNG04460D PROTEIN;
[PF18029]: Glyoxalase-like domain"
"Mpcki1_Rep.Down"	28	"Mp1g22980"	""	""	"[K10403]: KIF22; kinesin family member 22;
[KOG0242]: Kinesin-like protein; C-term missing; [Z];
[PTHR47969]: CHROMOSOME-ASSOCIATED KINESIN KIF4A-RELATED;
[PTHR47969:SF9]: BNACNNG40390D PROTEIN;
[PF00225]: Kinesin motor domain"
"Mpcki1_Rep.Down"	29	"Mp1g23650"	""	""	"[KOG0618]: Serine/threonine phosphatase 2C containing leucine-rich repeats, similar to SCN circadian oscillatory protein (SCOP); N-term missing; C-term missing; [T];
[PTHR48052]: UNNAMED PRODUCT;
[PTHR48052:SF5]: MDIS1-INTERACTING RECEPTOR LIKE KINASE 2-LIKE;
[PF08263]: Leucine rich repeat N-terminal domain;
[PF00560]: Leucine Rich Repeat;
[PF13855]: Leucine rich repeat"
"Mpcki1_Rep.Down"	30	"Mp1g24770"	""	""	"[PTHR14326:SF25]: OS12G0577000 PROTEIN;
[PTHR14326]: TARGETING PROTEIN FOR XKLP2;
[PTHR14326:SF44]: TARGETING PROTEIN FOR XKLP2;
[PF06886]: Targeting protein for Xklp2 (TPX2) domain"
"Mpcki1_Rep.Down"	31	"Mp1g26050"	"MpGEBP1"	"Mp1g26050 [MpGEBP1]"	"[PF04504]: Protein of unknown function, DUF573"
"Mpcki1_Rep.Down"	32	"Mp1g26300"	""	""	"[PTHR33227];
[PF04885]: Stigma-specific protein, Stig1"
"Mpcki1_Rep.Down"	33	"Mp1g27450"	""	""	"[K06676]: BRRN1, BRN1, CAPH; condensin complex subunit 2;
[KOG2328]: Chromosome condensation complex Condensin, subunit H; [BD];
[PTHR13108]: CONDENSIN COMPLEX SUBUNIT 2;
[PF05786]: Condensin complex subunit 2"
"Mpcki1_Rep.Down"	34	"Mp2g01900"	""	""	"[K22277]: EXGB; glucan endo-1,6-beta-glucosidase [EC:3.2.1.75];
[PTHR31297]: GLUCAN ENDO-1,6-BETA-GLUCOSIDASE B;
[PTHR31297:SF34]: GLUCAN ENDO-1,6-BETA-GLUCOSIDASE B;
[PF00150]: Cellulase (glycosyl hydrolase family 5)"
"Mpcki1_Rep.Down"	35	"Mp2g02110"	""	""	"[K12345]: SRD5A3; 3-oxo-5-alpha-steroid 4-dehydrogenase 3 / polyprenol reductase [EC:1.3.1.22 1.3.1.94];
[KOG1640]: Predicted steroid reductase; [I];
[PTHR14624]: DFG10 PROTEIN;
[PF02544]: 3-oxo-5-alpha-steroid 4-dehydrogenase"
"Mpcki1_Rep.Down"	36	"Mp2g03270"	""	""	"[PF05938]: Plant self-incompatibility protein S1"
"Mpcki1_Rep.Down"	37	"Mp2g04100"	""	""	"[K02606]: ORC4; origin recognition complex subunit 4;
[KOG2228]: Origin recognition complex, subunit 4; [L];
[PTHR12087]: ORIGIN RECOGNITION COMPLEX SUBUNIT 4;
[PF13191]: AAA ATPase domain;
[PF14629]: Origin recognition complex (ORC) subunit 4 C-terminus"
"Mpcki1_Rep.Down"	38	"Mp2g04370"	""	""	"[K00850]: pfkA, PFK; 6-phosphofructokinase 1 [EC:2.7.1.11];
[KOG2440]: Pyrophosphate-dependent phosphofructo-1-kinase; [G];
[PTHR45770];
[PTHR45770:SF15]: ATP-DEPENDENT 6-PHOSPHOFRUCTOKINASE;
[PF00365]: Phosphofructokinase"
"Mpcki1_Rep.Down"	39	"Mp2g05210"	""	""	""
"Mpcki1_Rep.Down"	40	"Mp2g07690"	"MpCSLD6|MpGT2.6"	"Mp2g07690 [MpCSLD6|MpGT2.6]"	"[K10999]: CESA; cellulose synthase A [EC:2.4.1.12];
[PTHR13301]: X-BOX TRANSCRIPTION FACTOR-RELATED;
[PTHR13301:SF81]: CELLULOSE SYNTHASE A CATALYTIC SUBUNIT 3 [UDP-FORMING]-RELATED;
[PF03552]: Cellulose synthase;
[PF14569]: Zinc-binding RING-finger"
"Mpcki1_Rep.Down"	41	"Mp2g08500"	""	""	"[PTHR36586]: PROLINE-RICH EXTENSIN-LIKE;
[PTHR36586:SF20]: EXTENSIN-3"
"Mpcki1_Rep.Down"	42	"Mp2g08920"	""	""	"[KOG3827]: Inward rectifier K+ channel; [P];
[PTHR11767]: INWARD RECTIFIER POTASSIUM CHANNEL;
[PTHR11767:SF102]: INWARDLY RECTIFYING POTASSIUM CHANNEL 2, ISOFORM D;
[PF17655]: Inward rectifier potassium channel C-terminal domain;
[PF01007]: Inward rectifier potassium channel transmembrane domain"
"Mpcki1_Rep.Down"	43	"Mp2g09610"	""	""	"[K10728]: TOPBP1; topoisomerase (DNA) II binding protein 1;
[KOG1929]: Nucleotide excision repair factor NEF2, RAD4/CUT5 component; [L];
[PTHR13561]: DNA REPLICATION REGULATOR DPB11-RELATED;
[PF00533]: BRCA1 C Terminus (BRCT) domain;
[PF12738]: twin BRCT domain"
"Mpcki1_Rep.Down"	44	"Mp2g10660"	""	""	""
"Mpcki1_Rep.Down"	45	"Mp2g10780"	""	""	"[K15135]: MED18; mediator of RNA polymerase II transcription subunit 18;
[KOG3264]: Uncharacterized conserved protein; [S];
[PTHR13321]: MEDIATOR OF RNA POLYMERASE II TRANSCRIPTION, SUBUNIT 18;
[PF09637]: Med18 protein"
"Mpcki1_Rep.Down"	46	"Mp2g12330"	"MpHMGBOX2"	"Mp2g12330 [MpHMGBOX2]"	"[K09273]: UBTF; upstream-binding transcription factor;
[KOG0527]: HMG-box transcription factor; C-term missing; [K];
[KOG0381]: HMG box-containing protein; [R];
[KOG0526]: Nucleosome-binding factor SPN, POB3 subunit; N-term missing; [KLB];
[PTHR46912:SF1]: HIGH MOBILITY GROUP B PROTEIN 13;
[PTHR46912]: HIGH MOBILITY GROUP B PROTEIN 13;
[PF00505]: HMG (high mobility group) box"
"Mpcki1_Rep.Down"	47	"Mp2g13350"	""	""	"[KOG0733]: Nuclear AAA ATPase (VCP subfamily); N-term missing; [O];
[PTHR23077]: AAA-FAMILY ATPASE;
[PTHR23077:SF27]: ATPASE FAMILY PROTEIN 2 HOMOLOG;
[PF17862]: AAA+ lid domain;
[PF00004]: ATPase family associated with various cellular activities (AAA)"
"Mpcki1_Rep.Down"	48	"Mp2g13470"	""	""	""
"Mpcki1_Rep.Down"	49	"Mp2g14580"	""	""	""
"Mpcki1_Rep.Down"	50	"Mp2g16340"	"MpTRIHELIX28"	"Mp2g16340 [MpTRIHELIX28]"	"[PF13837]: Myb/SANT-like DNA-binding domain"
"Mpcki1_Rep.Down"	51	"Mp2g16740"	"MpDRMb"	"Mp2g16740 [MpDRMb]"	"[PTHR23068]: DNA  CYTOSINE-5- -METHYLTRANSFERASE 3-RELATED;
[PTHR23068:SF25]: DNA (CYTOSINE-5)-METHYLTRANSFERASE DRM1;
[PF00145]: C-5 cytosine-specific DNA methylase"
"Mpcki1_Rep.Down"	52	"Mp2g16790"	""	""	"[KOG1571]: Predicted E3 ubiquitin ligase; N-term missing; [O];
[PTHR14879:SF5]: OS06G0252500 PROTEIN;
[PTHR14879]: CASPASE REGULATOR, RING FINGER DOMAIN-CONTAINING;
[PF13920]: Zinc finger, C3HC4 type (RING finger)"
"Mpcki1_Rep.Down"	53	"Mp2g17480"	""	""	"[KOG0161]: Myosin class II heavy chain; N-term missing; C-term missing; [Z];
[KOG0962]: DNA repair protein RAD50, ABC-type ATPase/SMC superfamily; [L];
[PTHR45287]: OS03G0691500 PROTEIN;
[PTHR45287:SF4]: OS03G0691500 PROTEIN"
"Mpcki1_Rep.Down"	54	"Mp2g18290"	""	""	"[K02607]: ORC5; origin recognition complex subunit 5;
[KOG2543]: Origin recognition complex, subunit 5; [L];
[PTHR12705]: ORIGIN RECOGNITION COMPLEX SUBUNIT 5;
[PF14630]: Origin recognition complex (ORC) subunit 5 C-terminus;
[PF13191]: AAA ATPase domain"
"Mpcki1_Rep.Down"	55	"Mp2g21480"	""	""	""
"Mpcki1_Rep.Down"	56	"Mp2g21790"	""	""	""
"Mpcki1_Rep.Down"	57	"Mp2g21810"	"MpGH19.1"	"Mp2g21810 [MpGH19.1]"	"[K20547]: CHIB; basic endochitinase B [EC:3.2.1.14];
[KOG4742]: Predicted chitinase; N-term missing; [R];
[PTHR22595]: CHITINASE-RELATED;
[PF00182]: Chitinase class I"
"Mpcki1_Rep.Down"	58	"Mp2g21820"	""	""	""
"Mpcki1_Rep.Down"	59	"Mp2g22810"	""	""	"[K17545]: ULK4; serine/threonine-protein kinase ULK4 [EC:2.7.11.1];
[KOG0597]: Serine-threonine protein kinase FUSED; [R];
[PTHR46562]: SERINE/THREONINE-KINASE ULK4-LIKE PROTEIN-RELATED;
[PF00069]: Protein kinase domain"
"Mpcki1_Rep.Down"	60	"Mp2g23000"	"MpBZR3"	"Mp2g23000 [MpBZR3]"	"[PTHR31506]: BES1/BZR1 HOMOLOG PROTEIN 3-RELATED;
[PTHR31506:SF2]: BES1/BZR1 HOMOLOG PROTEIN 3;
[PF05687]: BES1/BZR1 plant transcription factor, N-terminal"
"Mpcki1_Rep.Down"	61	"Mp3g00110"	""	""	"[K15032]: MTERFD; mTERF domain-containing protein, mitochondrial;
[KOG1267]: Mitochondrial transcription termination factor, mTERF; N-term missing; [KR];
[PTHR13068:SF9]: TRANSCRIPTION TERMINATION FACTOR MTERF5, CHLOROPLASTIC;
[PTHR13068]: CGI-12 PROTEIN-RELATED;
[PF02536]: mTERF"
"Mpcki1_Rep.Down"	62	"Mp3g01210"	""	""	"[KOG0959]: N-arginine dibasic convertase NRD1 and related Zn2+-dependent endopeptidases, insulinase superfamily; [O];
[PTHR43690]: NARDILYSIN;
[PTHR43690:SF20]: ZINC PROTEASE PQQL-LIKE;
[PF00675]: Insulinase (Peptidase family M16);
[PF05193]: Peptidase M16 inactive domain"
"Mpcki1_Rep.Down"	63	"Mp3g02240"	"MpSIG5"	"Mp3g02240 [MpSIG5]"	"[K03093]: sigI; RNA polymerase sigma factor;
[PTHR30603:SF4]: RNA POLYMERASE SIGMA FACTOR SIGE, CHLOROPLASTIC/MITOCHONDRIAL;
[PTHR30603]: RNA POLYMERASE SIGMA FACTOR RPO;
[PF04545]: Sigma-70, region 4;
[PF04542]: Sigma-70 region 2;
[PF04539]: Sigma-70 region 3"
"Mpcki1_Rep.Down"	64	"Mp3g03650"	""	""	"[K06677]: YCS4, CNAP1, CAPD2; condensin complex subunit 1;
[KOG0414]: Chromosome condensation complex Condensin, subunit D2; [BD];
[PTHR14222]: CONDENSIN;
[PTHR14222:SF2]: CONDENSIN COMPLEX SUBUNIT 1;
[PF12922]: non-SMC mitotic condensation complex subunit 1, N-term;
[PF12717]: non-SMC mitotic condensation complex subunit 1"
"Mpcki1_Rep.Down"	65	"Mp3g03750"	""	""	"[KOG2262]: Sexual differentiation process protein ISP4; [T];
[PTHR22601]: ISP4 LIKE PROTEIN;
[PF03169]: OPT oligopeptide transporter protein"
"Mpcki1_Rep.Down"	66	"Mp3g04180"	""	""	"[K13993]: HSP20; HSP20 family protein;
[KOG0710]: Molecular chaperone (small heat-shock protein Hsp26/Hsp42); N-term missing; [O];
[PTHR11527]: HEAT-SHOCK PROTEIN 20 FAMILY MEMBER;
[PTHR11527:SF260]: 18.0 KDA CLASS II HEAT SHOCK PROTEIN;
[PF00011]: Hsp20/alpha crystallin family"
"Mpcki1_Rep.Down"	67	"Mp3g06700"	""	""	"[PTHR46201]: PHD FINGER PROTEIN MALE MEIOCYTE DEATH 1-RELATED"
"Mpcki1_Rep.Down"	68	"Mp3g08770"	""	""	"[PTHR14326:SF25]: OS12G0577000 PROTEIN;
[PTHR14326]: TARGETING PROTEIN FOR XKLP2;
[PF07839]: Plant calmodulin-binding domain;
[PF06886]: Targeting protein for Xklp2 (TPX2) domain"
"Mpcki1_Rep.Down"	69	"Mp3g10640"	""	""	"[K16297]: SCPL-II; serine carboxypeptidase-like clade II [EC:3.4.16.-];
[KOG1282]: Serine carboxypeptidases (lysosomal cathepsin A); [OE];
[PTHR11802:SF376]: SERINE CARBOXYPEPTIDASE-LIKE 41;
[PTHR11802]: SERINE PROTEASE FAMILY S10 SERINE CARBOXYPEPTIDASE;
[PF00450]: Serine carboxypeptidase"
"Mpcki1_Rep.Down"	70	"Mp3g11280"	""	""	"[PTHR33872]: DNA POLYMERASE EPSILON CATALYTIC SUBUNIT A;
[PTHR33872:SF2]: DNA POLYMERASE EPSILON CATALYTIC SUBUNIT A"
"Mpcki1_Rep.Down"	71	"Mp3g11460"	""	""	"[PTHR31639:SF77]: F-BOX/LRR-REPEAT PROTEIN;
[PTHR31639]: F-BOX PROTEIN-LIKE;
[PF12937]: F-box-like"
"Mpcki1_Rep.Down"	72	"Mp3g13420"	""	""	"[K03164]: TOP2; DNA topoisomerase II [EC:5.6.2.2];
[KOG0355]: DNA topoisomerase type II; [B];
[PTHR10169:SF38]: DNA TOPOISOMERASE 2;
[PTHR10169]: DNA TOPOISOMERASE/GYRASE;
[PF00204]: DNA gyrase B;
[PF16898]: C-terminal associated domain of TOPRIM;
[PF00521]: DNA gyrase/topoisomerase IV, subunit A;
[PF01751]: Toprim domain;
[PF02518]: Histidine kinase-, DNA gyrase B-, and HSP90-like ATPase"
